sex,age,race,juv-fel-count,decile-score,juv-misd-count,juv-other-count,priors-count,days-b-screening-arrest,c-days-from-compas,c-charge-degree,is-recid,r-charge-degree,is-violent-recid,v-decile-score,c-jail-time,r-jail-time
Male,25,Non-White,0,8,0,0,4,-102,1,3,1,3,Low,5,1,0
Female,30,White,0,6,0,0,4,-1,1,3,0,1,Low,5,29,0
Male,20,Non-White,0,7,0,0,1,0,0,3,1,2,Low,6,6,172
Female,42,Non-White,0,1,0,0,1,-10,10,3,0,1,Low,1,-1,0
Female,40,Non-White,0,7,0,0,15,-1,0,3,1,3,High,6,65,0
Male,39,Non-White,0,4,0,0,0,-1,1,3,1,2,Low,1,1,1
Male,21,Non-White,0,7,0,0,0,0,0,3,0,1,Low,8,3,0
Male,39,White,0,2,0,0,2,-2,2,3,1,3,Low,2,1,2
Male,24,White,0,2,0,0,0,0,0,3,0,1,Low,3,1,0
Male,41,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,39,Non-White,0,4,0,0,1,-1,1,3,0,1,Low,2,1,0
Male,39,Non-White,0,2,1,0,9,-1,1,3,0,1,Low,1,1,0
Female,24,Non-White,0,8,0,0,3,-1,2,3,0,1,Low,10,1,0
Male,50,Non-White,0,1,0,0,1,-1,1,2,0,1,Low,1,1,0
Female,24,Non-White,0,4,0,0,1,-23,23,3,0,1,Low,4,1,0
Male,29,Non-White,0,2,0,0,0,-1,1,2,1,2,Low,3,1,11
Male,39,Non-White,0,10,0,0,35,-45,45,3,0,1,Low,8,3,0
Male,25,White,0,5,0,0,2,-12,13,2,1,3,Low,7,11,2
Female,23,White,0,6,0,0,0,-1,1,3,1,2,Low,4,1,1
Male,22,Non-White,0,10,0,1,1,0,0,3,1,2,Low,10,1,26
Male,24,Non-White,0,8,0,0,3,0,1,3,0,1,Low,7,1,0
Male,44,White,0,1,0,0,2,-1,1,2,0,1,Low,1,1,0
Male,20,Non-White,0,9,0,1,1,-41,41,3,0,1,Low,10,41,0
Male,33,Non-White,0,1,0,0,3,-1,1,3,0,1,Low,1,1,0
Male,39,White,0,3,0,0,11,-24,24,3,0,1,Low,2,1,0
Female,26,Non-White,0,7,0,0,4,-1,1,2,1,3,High,4,1,1
Female,26,Non-White,0,5,1,0,6,0,1,3,0,1,Low,3,6,0
Male,26,Non-White,0,9,3,0,3,-1,2022,2,1,2,Low,9,205,0
Male,27,White,0,8,0,0,5,-1,1,3,0,1,Low,8,1,0
Female,24,Non-White,0,6,0,0,3,-1,1,2,1,2,Low,5,2,0
Male,44,Non-White,0,5,0,0,0,-1,1,2,0,1,Low,4,34,0
Male,36,White,0,2,0,0,1,-19,19,3,1,3,Low,2,18,0
Male,39,White,0,8,0,0,10,-1,1,3,1,3,Low,5,1,48
Male,42,White,0,4,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,45,White,0,1,0,0,1,-2,2,2,0,1,Low,1,1,0
Male,25,Non-White,0,10,1,0,7,-1,1,3,1,3,High,10,20,0
Female,28,White,0,9,0,0,7,606,244,3,0,1,Low,6,144,0
Male,33,White,0,2,0,0,0,-1,1,3,0,1,Low,1,5,0
Male,25,White,0,3,0,0,0,-1,1,2,0,1,Low,4,3,0
Male,50,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,32,Non-White,0,4,1,0,5,-10,10,3,0,1,Low,2,9,0
Male,23,Non-White,0,7,0,0,0,-1,1,3,0,1,Low,5,3,0
Male,39,White,0,5,0,0,0,-1,1,2,0,1,Low,2,1,0
Male,27,Non-White,0,8,0,0,12,-1,1,3,1,2,High,4,1,1
Female,35,White,0,7,0,0,4,-1,1,2,0,1,Low,2,1,0
Male,23,Non-White,0,5,0,0,1,-58,58,3,0,1,Low,6,2,0
Female,38,Non-White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,30,Non-White,0,2,0,0,4,-10,10,3,0,1,Low,2,7,0
Male,30,White,0,5,0,0,1,-1,1,3,0,1,Low,2,28,0
Female,30,White,0,8,0,0,0,0,0,2,0,1,Low,5,1,0
Male,26,Non-White,1,10,1,0,18,-1,1,3,1,3,Low,7,197,100
Male,29,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,2,1,0
Male,31,Non-White,0,2,0,0,2,-1,1,3,1,2,Low,2,2,1
Female,22,Non-White,0,6,0,0,0,-1,1,3,0,1,Low,5,148,0
Female,22,White,0,2,0,0,0,0,1,2,0,1,Low,3,1,0
Male,24,White,0,4,0,0,3,-1,1,3,0,1,Low,3,1,0
Male,34,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,2,108,0
Female,25,Non-White,0,5,0,0,0,-1,1,2,0,1,Low,4,44,0
Female,26,White,0,6,0,0,1,-13,13,3,0,1,Low,4,8,0
Male,69,White,0,1,0,0,0,0,1,3,0,1,Low,1,1,0
Male,38,Non-White,0,7,0,0,2,0,0,3,1,2,Low,6,9,1
Male,43,White,0,3,0,0,4,289,807,3,0,1,Low,4,1,0
Female,37,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,34,White,0,5,0,1,3,-1,1,2,0,1,Low,5,1,0
Male,39,White,1,7,0,0,13,-1,1,3,0,1,Low,9,1,0
Male,21,Non-White,0,4,0,0,0,-1,0,3,0,1,Low,6,1,0
Male,24,Non-White,0,4,0,1,2,0,986,2,0,1,Low,5,1,0
Male,44,Non-White,0,3,0,0,7,-42,42,3,1,2,Low,4,26,0
Male,40,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,2,67,0
Male,38,White,0,1,0,0,1,-1,1,2,0,1,Low,1,1,0
Female,38,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,1,25,0
Female,31,Non-White,0,6,0,0,0,-1,1,2,0,1,Low,5,2,0
Female,29,White,0,2,0,0,0,0,1,2,0,1,Low,2,1,0
Male,20,White,1,9,0,0,1,28,50,3,1,2,Low,10,15,155
Male,22,Non-White,0,4,0,0,0,-1,1,3,0,1,Low,6,1,0
Female,22,White,0,9,0,0,1,-21,21,3,0,1,Low,5,20,0
Female,51,Non-White,0,1,0,0,0,-3,3,2,0,1,Low,1,1,0
Male,25,Non-White,0,9,1,3,6,-1,1,3,0,1,Low,4,38,0
Male,24,Non-White,0,4,0,0,2,-1,1,2,1,2,Low,4,1,1
Female,44,Non-White,0,7,0,0,4,-155,155,3,0,1,Low,2,144,0
Male,47,Non-White,0,8,0,0,0,-1,1,3,1,3,High,6,1,220
Female,36,Non-White,0,5,0,0,1,-1,1,3,1,2,Low,4,6,0
Male,21,Non-White,0,4,0,0,1,-1,1,2,0,1,Low,6,1,0
Male,35,Non-White,0,1,0,0,4,-9,9,2,0,1,Low,1,7,0
Male,25,Non-White,0,10,1,0,3,-1,1,2,1,3,Low,9,80,99
Female,29,Non-White,0,2,0,0,0,0,1,3,0,1,Low,2,25,0
Male,25,Non-White,0,8,0,3,6,-1,1,3,0,1,Low,8,335,0
Male,23,Non-White,0,9,0,1,5,-1,1,3,1,2,High,9,4,15
Male,23,Non-White,0,3,0,0,0,-1,1,2,0,1,Low,4,1,0
Female,24,White,0,10,0,0,0,-1,2,2,0,1,Low,6,1,0
Male,22,White,0,6,0,0,3,-597,435,3,0,1,Low,4,597,0
Male,35,White,0,2,0,0,2,-1,1,3,1,2,Low,1,2,5
Female,23,Non-White,0,4,0,0,0,-2,2,2,0,1,Low,5,1,0
Female,19,Non-White,0,4,0,0,0,-1,1,2,1,2,High,6,1,0
Male,32,White,0,1,0,0,0,-1,1,3,1,2,High,2,5,0
Female,39,White,0,1,0,0,0,-3,3,2,1,2,High,1,1,1
Male,30,Non-White,4,9,0,0,12,0,0,3,1,3,Low,6,9,31
Male,33,Non-White,0,7,0,0,2,-1,1,3,0,1,Low,7,258,0
Female,30,White,0,6,0,0,9,-58,58,3,0,1,Low,8,57,0
Female,36,White,0,2,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,24,White,0,3,0,1,1,-1,1422,2,0,1,Low,3,1,0
Male,61,Non-White,0,1,0,0,1,-81,81,3,0,1,Low,1,81,0
Male,29,Non-White,0,8,1,1,8,-1,1,3,1,2,Low,4,2,33
Male,54,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,2,0
Female,40,White,0,2,0,0,0,0,0,3,0,1,Low,1,1,0
Male,26,White,0,5,0,0,4,-1,1,3,0,1,Low,3,1,0
Male,53,Non-White,0,7,0,0,4,-4,4,3,0,1,Low,1,1,0
Female,20,Non-White,0,6,0,0,0,-1,1,3,0,1,Low,6,1,0
Female,28,White,0,2,0,0,0,-1,1,2,0,1,Low,2,1,0
Male,38,Non-White,0,2,0,0,2,0,1485,2,0,1,Low,1,29,0
Male,27,Non-White,0,9,1,0,9,-1,1,3,1,3,Low,8,1,17
Male,55,White,0,3,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,59,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,22,Non-White,1,7,0,0,1,-1,1,2,0,1,Low,6,1,0
Male,32,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,4,0
Female,34,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,1,2,0
Male,55,White,0,2,0,0,1,-17,17,2,0,1,Low,3,4,0
Male,24,Non-White,0,8,0,0,2,0,1,3,1,3,High,6,91,1
Female,47,Non-White,0,9,1,1,21,-1,1,2,1,2,Low,6,21,1
Male,41,Non-White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,41,Non-White,0,3,0,0,0,-2,2,3,0,1,Low,1,1,0
Male,61,Non-White,0,3,0,0,12,-1,1,3,0,1,Low,4,241,0
Female,34,White,0,2,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,57,Non-White,0,1,0,0,3,0,0,3,0,1,Low,1,1,0
Female,38,White,0,3,0,0,2,-1,1,2,0,1,Low,2,1,0
Male,25,White,4,4,0,1,13,-1,0,3,1,2,Low,3,5,0
Male,72,Non-White,0,4,0,0,8,0,0,3,0,1,Low,1,2,0
Male,23,Non-White,0,2,0,0,0,-1,1,3,1,2,High,3,1,43
Male,29,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,2,1,0
Male,23,White,0,5,0,0,3,-1,1,3,0,1,Low,6,9,0
Male,24,Non-White,0,3,0,0,1,-1,1,3,0,1,Low,4,1,0
Male,20,Non-White,0,3,0,0,0,-1,1,3,0,1,Low,5,1,0
Male,44,White,0,8,0,0,1,-1,1,3,0,1,Low,5,1,0
Female,38,White,0,1,0,0,1,-23,23,2,0,1,Low,1,1,0
Male,56,Non-White,0,2,0,0,5,-1,1,3,1,2,Low,2,597,0
Male,43,White,0,2,0,0,2,0,0,3,1,3,Low,1,5,1
Male,22,Non-White,0,3,0,0,0,-1,2,3,1,3,Low,5,149,0
Female,41,White,0,8,0,0,11,0,1,3,0,1,Low,8,509,0
Male,31,Non-White,0,9,0,0,6,-54,54,3,1,2,Low,9,53,0
Male,32,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,2,1,0
Male,29,Non-White,0,6,0,0,0,0,0,3,0,1,Low,3,1,0
Male,22,Non-White,0,9,0,0,1,0,1,3,1,2,Low,10,103,45
Male,23,Non-White,0,9,0,0,3,-1,1,3,1,3,High,8,44,139
Male,24,White,0,4,0,1,1,-23,23,3,0,1,Low,4,2,0
Male,45,Non-White,0,1,0,0,0,0,0,2,0,1,Low,1,-1,0
Male,35,White,0,8,0,0,10,85,122,3,0,1,Low,4,389,0
Male,21,Non-White,0,9,1,0,2,-1,1,3,0,1,Low,7,1,0
Female,29,Non-White,0,2,0,0,0,0,0,2,0,1,Low,2,1,0
Male,54,Non-White,0,6,0,0,10,-435,295,3,0,1,Low,2,431,0
Female,51,White,0,4,0,0,0,-1,1,2,1,2,Low,1,1,1
Male,36,Non-White,1,2,0,0,2,-1,1,2,1,2,Low,1,1,1
Male,25,Non-White,0,3,0,0,1,0,0,3,0,1,Low,4,1,0
Male,61,Non-White,0,1,0,0,3,-1,1,3,0,1,Low,1,7,0
Male,24,White,0,2,0,1,2,0,0,3,0,1,Low,3,1,0
Male,39,White,0,5,0,0,3,-1,1,3,0,1,Low,2,1,0
Male,46,Non-White,0,3,0,0,13,-1,1,3,0,1,Low,2,141,0
Male,62,Non-White,0,8,0,0,22,0,0,3,1,2,Low,2,33,77
Female,36,White,0,9,0,0,0,-1,1,3,0,1,Low,7,2,0
Male,25,Non-White,0,4,0,0,0,-1,1,3,1,2,Low,5,1,0
Male,27,White,0,2,0,0,2,-1,1,3,0,1,Low,3,1,0
Female,22,White,0,9,0,0,3,-1,1,3,1,2,Low,4,2,26
Female,34,White,0,10,0,0,9,84,18,2,1,3,Low,6,1,0
Male,41,White,0,7,0,0,3,-111,111,3,0,1,Low,2,89,0
Male,30,Non-White,0,6,0,0,8,-1,1,3,0,1,Low,2,1,0
Male,37,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,1,2,0
Male,57,Non-White,0,1,0,0,3,-1,1,3,0,1,Low,1,76,0
Male,21,White,0,3,0,0,0,-1,1,3,1,2,High,5,1,1
Male,51,White,0,1,0,0,3,-125,88,1,1,2,Low,1,1,0
Female,39,White,0,5,0,0,2,-1,1,3,1,2,Low,1,1,1
Female,37,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,1,232,0
Male,43,Non-White,0,3,0,0,8,-1,1,3,1,3,Low,3,1,1
Male,31,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,2,3,0
Male,31,White,0,8,0,0,1,-1,1,3,0,1,Low,5,237,0
Male,46,White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,23,Non-White,0,7,0,0,1,-1,1,3,0,1,Low,6,448,0
Male,22,Non-White,0,6,0,0,0,0,0,2,1,2,Low,8,1,0
Female,28,Non-White,0,7,0,0,4,-1,1,3,0,1,Low,3,2,0
Female,38,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,43,White,0,9,0,0,0,-1,1,3,1,3,Low,3,1,0
Male,27,White,0,8,0,0,7,-1,3,3,1,2,Low,6,1,0
Male,27,Non-White,0,2,0,0,0,-1,0,3,1,2,Low,3,54,0
Female,58,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,1,7,0
Male,31,White,0,2,0,0,1,-1,1,3,1,2,Low,2,1,0
Male,53,White,0,1,0,0,3,-35,35,3,0,1,Low,1,1,0
Female,28,Non-White,0,2,0,0,0,0,1,2,0,1,Low,2,1,0
Male,58,White,0,2,0,0,3,-4,4,2,0,1,Low,1,1,0
Male,22,White,0,4,0,0,0,-1,1,3,1,2,High,5,6,9
Male,38,Non-White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,31,Non-White,0,4,0,0,5,-1,1,3,1,2,Low,3,2,0
Male,33,Non-White,0,3,0,0,0,0,0,3,0,1,Low,3,40,0
Male,26,Non-White,0,10,0,0,6,0,0,2,1,2,Low,4,1,0
Male,59,White,0,4,0,0,4,-150,125,2,0,1,Low,1,18,0
Female,23,Non-White,0,5,1,0,1,0,1,2,0,1,Low,5,-1,0
Male,68,White,0,1,0,0,1,-27,27,3,0,1,Low,1,4,0
Male,38,Non-White,0,8,0,0,1,-1,1,3,0,1,Low,2,49,0
Male,32,White,0,10,0,0,11,-1,1,3,0,1,Low,9,141,0
Female,19,Non-White,0,5,0,0,0,0,1,2,0,1,Low,6,2,0
Male,22,White,0,8,0,0,0,0,0,3,0,1,Low,8,1,0
Female,35,Non-White,0,2,0,0,2,-1,2,3,0,1,Low,1,1,0
Male,47,White,0,6,0,0,1,0,0,3,1,3,Low,3,81,63
Female,39,Non-White,0,1,0,0,2,-1,1,3,0,1,Low,1,1,0
Male,31,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,4,0
Male,35,Non-White,0,1,0,0,2,-14,15,3,0,1,Low,1,13,0
Male,29,Non-White,0,9,0,1,17,-1,1,3,1,3,Low,8,1,1
Female,54,White,0,2,0,0,1,-7,7,2,0,1,Low,1,4,0
Male,29,White,0,8,0,0,0,-1,1,3,0,1,Low,3,89,0
Female,28,Non-White,0,4,0,0,0,-1,1,2,1,2,Low,3,1,0
Male,51,Non-White,0,8,0,0,17,-2,2,3,1,3,Low,2,1,72
Female,44,Non-White,0,1,0,0,0,0,1,2,0,1,Low,1,1,0
Female,36,Non-White,0,6,0,0,0,0,0,2,0,1,Low,2,1,0
Male,35,White,0,4,0,0,3,-1,0,2,1,2,Low,4,9,0
Male,51,White,0,1,0,0,1,-1,1,2,0,1,Low,1,51,0
Female,43,White,0,3,0,0,1,-3,3,3,0,1,Low,1,1,0
Male,20,Non-White,0,4,0,1,1,-1,1,3,1,2,Low,7,1,0
Male,25,Non-White,0,5,0,0,0,0,1,3,0,1,Low,5,2,0
Male,29,Non-White,0,5,0,0,2,-1,635,2,0,1,Low,3,1,0
Male,31,Non-White,0,10,0,0,0,0,0,3,1,3,High,9,-1,50
Male,20,Non-White,0,8,0,0,0,-1,1,2,0,1,Low,9,1,0
Male,39,White,0,2,0,0,0,0,1,2,0,1,Low,2,1,0
Male,30,Non-White,0,4,0,0,1,-1,1,3,1,2,Low,3,132,1
Female,23,Non-White,0,7,0,0,0,0,0,3,0,1,Low,4,1,0
Female,23,Non-White,0,4,0,0,1,-1,1,3,0,1,Low,4,1,0
Female,37,Non-White,0,3,0,0,0,-3,3,2,0,1,Low,3,1,0
Male,29,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,30,Non-White,0,7,0,0,21,0,1,3,1,3,Low,2,1,1
Male,33,Non-White,0,9,0,3,18,-1,1,3,1,2,Low,8,1,1
Male,20,Non-White,0,4,0,0,0,-2,2,2,1,2,Low,6,1,0
Female,61,Non-White,0,6,0,0,1,-79,79,3,0,1,Low,3,51,0
Female,26,Non-White,0,4,0,0,0,-1,1,3,0,1,Low,3,2,0
Male,44,Non-White,0,1,0,0,1,-1,1,2,0,1,Low,1,1,0
Male,30,Non-White,0,7,1,0,9,-1,1,3,1,3,High,2,8,35
Male,23,Non-White,0,6,0,0,1,-1,1,3,0,1,Low,5,35,0
Male,45,Non-White,0,1,0,0,2,0,0,3,0,1,Low,1,30,0
Female,27,Non-White,0,3,0,0,0,-2,2,3,1,3,High,3,1,94
Male,38,Non-White,0,6,1,0,10,-1,1,2,0,1,Low,2,1,0
Male,42,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,1,1,0
Male,31,Non-White,0,3,0,0,0,-1,1,3,0,1,Low,2,1,0
Male,23,Non-White,0,9,0,0,2,-1,1,3,1,2,Low,7,6,8
Male,25,Non-White,0,3,0,0,1,-1,1,2,0,1,Low,5,1,0
Male,31,White,0,3,0,0,1,-1,1,3,1,2,Low,2,39,58
Male,43,Non-White,0,5,0,0,1,-1,1,2,1,2,High,4,5,5
Male,53,White,0,5,0,0,1,-25,25,3,0,1,Low,4,18,0
Male,39,White,0,3,0,0,0,-1,1,3,0,1,Low,1,5,0
Male,48,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,31,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,2,3,0
Male,22,White,0,7,0,0,3,-1,1,3,1,2,Low,6,142,218
Female,33,Non-White,0,3,0,0,0,0,0,3,0,1,Low,2,2,0
Male,21,White,0,5,1,0,1,115,0,3,1,2,High,7,5,31
Male,23,Non-White,0,6,0,0,1,-1,1,3,1,3,High,8,120,0
Female,29,White,0,4,0,0,0,-1,1,3,0,1,Low,3,28,0
Male,66,White,0,1,0,0,1,-21,21,2,0,1,Low,1,1,0
Male,62,White,0,1,0,0,2,-4,5,3,0,1,Low,1,3,0
Male,32,Non-White,0,5,0,0,0,0,1,3,0,1,Low,4,83,0
Female,56,Non-White,0,2,0,0,1,-24,24,3,1,2,Low,1,1,0
Male,29,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,2,4,0
Female,24,Non-White,0,3,0,0,4,-1,1,3,1,2,Low,3,2,11
Female,44,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,54,Non-White,0,2,0,0,1,-1,1,3,0,1,Low,1,1,0
Male,22,Non-White,0,7,1,0,2,-1,1,3,1,2,Low,8,1,11
Female,28,Non-White,0,5,0,0,4,-1,1,3,1,2,Low,2,2,0
Male,30,Non-White,0,5,0,0,0,0,0,3,0,1,Low,3,1,0
Male,32,White,0,1,0,0,1,0,1,2,1,2,Low,1,1,0
Male,51,White,0,6,0,0,3,-1,1,3,0,1,Low,3,16,0
Male,33,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,2,1,0
Male,21,Non-White,0,5,0,0,0,-1,1,3,0,1,Low,6,2,0
Male,48,Non-White,0,10,0,0,14,-45,45,3,0,1,Low,4,1,0
Male,28,Non-White,0,8,0,0,10,-131,1,3,0,1,Low,9,1,0
Male,21,Non-White,0,9,0,0,2,-1,1,3,1,2,Low,9,18,1
Male,26,White,0,8,1,0,7,0,1,2,0,1,Low,8,52,0
Male,27,Non-White,0,9,0,0,3,-1,1,3,1,3,High,5,9,459
Male,20,White,0,5,0,0,0,0,0,3,0,1,Low,7,1,0
Male,28,Non-White,0,4,0,0,0,0,0,3,0,1,Low,2,1,0
Female,31,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,2,0
Male,33,Non-White,0,8,0,0,0,-1,1,2,1,2,Low,6,1,0
Male,40,Non-White,0,6,0,0,4,0,0,3,0,1,Low,3,1,0
Female,49,White,0,2,0,0,2,-1,1,3,0,1,Low,1,1,0
Male,44,White,0,8,0,0,23,-1,1,3,0,1,Low,5,9,0
Female,41,Non-White,0,3,0,0,2,-1,1,3,0,1,Low,3,15,0
Male,49,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,241,0
Male,20,White,0,4,0,5,0,-1,1,2,0,1,Low,7,1,0
Male,31,Non-White,0,6,0,1,10,-1,1,3,1,3,Low,2,181,1
Male,50,Non-White,0,1,0,0,3,-288,288,3,0,1,Low,1,-1,0
Male,23,White,0,4,0,0,1,0,1,3,0,1,Low,4,1,0
Male,25,Non-White,0,5,0,0,5,-1,1,3,1,3,Low,4,49,62
Female,33,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,32,White,0,7,0,0,0,-1,1,3,0,1,Low,4,2,0
Male,56,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,23,Non-White,0,9,1,0,4,0,1,3,1,2,High,9,192,398
Male,26,White,0,4,0,0,0,-1,1,2,0,1,Low,3,2,0
Female,45,Non-White,0,3,0,0,6,-1,1,3,1,2,Low,1,1,1
Male,41,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,28,White,0,2,0,0,1,0,0,2,0,1,Low,2,1,0
Female,28,Non-White,0,9,0,0,13,-1,1,3,1,2,Low,6,32,5
Male,39,White,0,1,0,0,0,-3,4,3,1,2,Low,1,2,0
Male,59,Non-White,0,2,0,0,1,-2,2,3,1,2,Low,1,1,1
Male,52,Non-White,0,1,0,0,4,-5,5,2,0,1,Low,1,4,0
Male,24,Non-White,0,6,0,0,0,-1,1,3,0,1,Low,6,438,0
Male,22,White,0,3,0,0,1,-27,27,3,0,1,Low,4,1,0
Male,36,Non-White,0,5,0,0,1,-1,1,2,0,1,Low,3,3,0
Female,40,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,1,275,0
Male,54,Non-White,0,5,0,0,5,149,650,3,0,1,Low,1,93,0
Male,32,White,0,3,0,0,0,500,1,3,1,3,Low,2,2,3
Male,54,Non-White,0,6,0,0,3,-66,125,2,0,1,Low,2,66,0
Male,30,Non-White,0,3,0,0,2,-1,1,3,1,2,Low,2,1,1
Male,35,Non-White,0,1,0,0,3,-7,7,3,0,1,Low,2,1,0
Male,43,Non-White,0,7,0,0,23,0,1,3,0,1,Low,5,1,0
Male,26,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,3,44,0
Male,55,Non-White,0,5,0,0,18,-1,1,2,0,1,Low,1,1,0
Female,21,Non-White,0,5,0,0,0,-1,1,2,1,2,Low,5,1,0
Male,25,Non-White,0,4,0,0,2,0,1,2,1,2,Low,5,4,0
Male,26,Non-White,1,5,0,0,1,79,1637,3,1,2,Low,4,221,0
Male,22,Non-White,0,4,0,0,0,0,1,3,0,1,Low,4,-1,0
Male,52,Non-White,0,9,0,0,4,-112,112,3,0,1,Low,1,70,0
Male,32,White,0,2,0,0,1,-1,1,2,0,1,Low,2,1,0
Female,19,Non-White,0,6,0,0,0,-1,1,2,0,1,Low,7,1,0
Male,61,Non-White,0,2,0,0,20,-1,1,2,1,2,Low,1,30,39
Male,24,White,0,6,0,2,2,-1,1,3,0,1,Low,5,32,0
Female,26,White,0,9,0,0,2,22,41,3,1,2,Low,4,1,1
Female,34,Non-White,0,3,0,0,6,-1,1,3,0,1,Low,2,1,0
Male,45,Non-White,1,8,0,0,12,-1,1,2,1,2,Low,6,3,21
Male,22,Non-White,0,5,0,0,1,235,427,3,1,2,Low,6,58,58
Male,54,Non-White,0,3,0,0,4,0,0,3,1,2,Low,1,1,1
Male,51,Non-White,0,5,0,0,8,-1,1346,2,0,1,Low,1,25,0
Male,28,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,3,1,0
Male,22,Non-White,0,5,0,0,2,-1,1,3,0,1,Low,4,221,0
Female,26,White,0,8,0,0,4,-1,2,3,0,1,Low,8,240,0
Male,23,White,0,2,0,0,0,0,0,3,0,1,Low,5,1,0
Female,22,Non-White,0,10,0,0,4,-13,13,3,0,1,Low,6,12,0
Male,24,Non-White,0,3,0,0,1,-60,60,2,0,1,Low,2,-1,0
Male,26,White,0,7,0,0,0,-1,1,3,0,1,Low,5,76,0
Male,30,White,0,2,0,0,0,-1,1,3,1,3,Low,2,1,1
Female,38,White,0,4,0,0,10,61,109,3,0,1,Low,1,54,0
Male,25,Non-White,0,3,0,0,0,0,4,2,1,2,Low,4,1,1
Male,25,White,0,5,0,0,2,-1,1,3,0,1,Low,3,9,0
Male,28,White,0,7,0,0,2,-1,1,3,0,1,Low,8,1,0
Female,32,Non-White,0,1,0,0,0,0,1,2,1,2,High,1,-1,1
Male,35,Non-White,0,4,0,0,7,-1,1,3,0,1,Low,3,28,0
Male,49,Non-White,0,1,0,0,0,-1,1,2,1,2,Low,1,4,1
Male,36,White,0,3,0,0,5,-1,1,3,1,2,Low,2,1,7
Male,33,Non-White,0,9,0,0,16,0,1,2,1,2,High,9,33,0
Male,30,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,2,1,0
Female,23,White,0,3,0,0,1,-9,9,2,0,1,Low,4,4,0
Female,58,White,0,2,0,0,1,-3,4,2,0,1,Low,1,-1,0
Male,22,Non-White,0,7,0,0,2,0,1,3,1,3,Low,6,13,0
Male,28,White,0,3,0,0,2,3,18,3,1,3,High,3,2,2
Male,25,White,0,5,0,0,1,-27,27,2,0,1,Low,6,5,0
Male,28,Non-White,0,1,0,0,0,0,1,2,1,2,Low,2,1,2
Male,26,Non-White,0,10,1,0,6,-1,1,3,1,3,High,9,4,46
Male,28,Non-White,0,10,0,0,9,-1,1,3,0,1,Low,4,6,0
Female,36,White,0,1,0,0,3,-2,2,3,1,3,Low,1,1,1
Male,23,White,0,9,0,0,0,0,0,3,0,1,Low,9,1,0
Male,22,Non-White,0,5,0,0,0,0,1,3,1,3,Low,6,1,3
Male,25,Non-White,0,9,1,0,10,410,1,3,1,2,Low,6,260,261
Male,26,Non-White,0,3,0,0,0,-1,0,3,0,1,Low,3,1,0
Male,25,Non-White,0,5,0,0,1,0,1,3,0,1,Low,6,1,0
Male,26,White,0,7,0,0,7,-125,1,3,1,2,Low,5,1,27
Female,27,Non-White,0,5,0,0,0,0,0,3,0,1,Low,2,33,0
Male,40,Non-White,0,6,0,0,2,-1,1,2,0,1,Low,2,1,0
Male,28,Non-White,0,2,0,0,0,-1,1,2,1,2,Low,3,1,0
